"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"North America","NAC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5400009155273","17.0349903106689","18.3458099365234","19.909200668335","20.2973403930664","20.3895092010498","20.7993602752686","19.6429004669189","20.9432392120361","21.1868000030518","21.7716197967529","21.7910900115967","22.0995903015137","20.892749786377","20.5643692016602","19.7840194702148","19.9227294921875","","",
"Namibia","NAM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7635307312012","19.9175605773926","19.8058605194092","19.7276496887207","18.6722297668457","","13.5946397781372","18.431510925293","","15.7006998062134","","17.6715698242188","","","","","","",
"New Caledonia","NCL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","","","","","","","25.4840602874756","","","8.32285022735596","15.1913900375366","13.4867601394653","28.9423007965088","21.4830207824707","21.0373001098633","17.5151805877686","19.8130207061768","28.7051105499268","","",
"Nigeria","NGA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7526798248291","7.57166004180908","7.57214021682739","","","","11.11083984375","","","","","","",
"Netherlands","NLD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3158502578735","14.1133499145508","14.406720161438","15.4168395996094","16.5378398895264","17.5655708312988","17.0812301635742","17.0734004974365","16.3869400024414","15.6748600006104","15.9974498748779","17.5110492706299","17.3270092010498","16.9068794250488","17.0475101470947","17.5842208862305","17.1291694641113","","",
"Norway","NOR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9444313049316","21.3892803192139","","","","20.0278301239014","20.8497295379639","19.5836200714111","18.4954299926758","17.7592601776123","17.8635005950928","17.5992698669434","20.9309597015381","20.7534008026123","19.6064796447754","19.2534103393555","19.9855499267578","","","",
"Nepal","NPL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90554046630859","10.0974502563477","13.452130317688","11.6951999664307","10.9752101898193","","","","","14.0008001327515","16.1671504974365","10.9770202636719","11.3676099777222","11.5932302474976","11.4383401870728","13.5020704269409","12.9419202804565","",
"Nauru","NRU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4423503875732","","19.5920391082764","19.6102199554443","19.7513008117676","18.5654392242432","18.2207698822021","18.7779998779297","18.7236595153809","17.1363201141357","17.0103397369385","14.9456596374512","17.4282302856445","21.1205997467041","20.9468193054199","23.4988708496094","19.2112007141113","18.0092792510986","18.1011390686035","",
"OECD members","OED","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9839897155762","17.5851993560791","18.3458099365234","18.7697505950928","19.7018003463745","19.1486158370972","19.2426490783691","18.7236595153809","19.4216051101685","19.0461502075195","18.9733695983887","21.3150806427002","21.9874706268311","20.9468193054199","20.5643692016602","21.3924407958984","21.0171194076538","","",
"Oman","OMN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81215953826904","11.4042901992798","10.5713500976563","","10.937970161438","14.8533201217651","","","14.2760801315308","","","","12.6200103759766","","15.4259996414185","","","","","",
"Other small states","OSS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7705855369568","8.58436965942383","13.0878496170044","12.8699102401733","15.7525296211243","15.7320556640625","","15.7006998062134","","17.6715698242188","16.2035903930664","","","","","",
"Pakistan","PAK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","7.9646201133728","8.07894992828369","7.67207002639771","",
"Panama","PAN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","13.2603397369385","13.5442800521851","10.3712501525879","10.0734996795654","","9.37063980102539","","","12.0567302703857","","","","6.26525020599365","","","","","",
"Peru","PER","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.74103021621704","8.3612699508667","8.07213020324707","7.19920015335083","6.49298000335693","6.77369022369385","7.264319896698","6.83012008666992","7.44399976730347","7.61566019058228","8.62499046325684","9.70849990844727","8.92226982116699","8.38395023345947","9.27721977233887","11.2812004089355","12.5822200775146","12.9754800796509","",
"Philippines","PHL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.491379737854","","","12.0660800933838","11.2029800415039","10.5461502075195","11.3300199508667","8.7730598449707","8.35492992401123","","8.68918991088867","8.99643039703369","","","","","","","","",
"Palau","PLW","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4031295776367","22.7937393188477","22.5699691772461","23.5390205383301","24.8235092163086","24.1140003204346","25.1195602416992","25.7535800933838","26.773889541626","25.7088108062744","25.078010559082","25.9907302856445","26.8475093841553","","",
"Pre-demographic dividend","PRE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1643347740174","9.81973028182983","9.92465496063234","10.8020148277283","","","",
"Puerto Rico","PRI","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8170604705811","","","",
"Korea, Dem. People’s Rep.","PRK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6757297515869","19.6096496582031","20.9047393798828","22.031379699707","21.8402805328369","21.7847309112549","21.679349899292","20.762020111084","19.210599899292","18.9733695983887","21.3538703918457","21.0049495697021","20.7648792266846","21.1208896636963","23.6386299133301","23.5790901184082","","",
"Paraguay","PRY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6369895935059","10.6674003601074","10.0616302490234","10.5486001968384","9.43546962738037","","","9.13807964324951","","","10.5100698471069","11.2347497940063","14.4225301742554","","","","",
"West Bank and Gaza","PSE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7147102355957","18.130464553833","19.2747402191162","19.6668205261231","19.949649810791","18.2207698822021","19.2426490783691","19.0197696685791","19.8260192871094","19.210599899292","18.8532695770264","21.3538703918457","22.014235496521","20.892749786377","19.9088897705078","21.8155202865601","21.2351608276367","","",
"French Polynesia","PYF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87880992889404","","","","","","","",
"Romania","ROU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8538799285889","9.70792007446289","10.4584703445435","","19.1170902252197","","18.2484397888184","13.6416397094727","11.6709203720093","11.6532001495361","","","","",
"Russian Federation","RUS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0547800064087","","","","","8.58506011962891","","8.76426029205322","7.67650985717773","","7.9284200668335","6.5969500541687","7.59192991256714","6.81747007369995","","5.74590015411377","",
"South Asia","SAS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65084505081176","8.50776982307434","9.10976982116699","8.14072012901307","8.99740028381348","8.80532503128051","7.91129994392396","",
"Saudi Arabia","SAU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2917308807373","","","","","","","","","",
"Sudan","SDN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6716003417969","","","","","","","16.7589797973633","16.9877796173096","","17.1530094146729","22.4194507598877","21.4945392608643","19.4487895965576","19.3160591125488","19.9170398712158","20.0411796569824","","",
"Singapore","SGP","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.51725959777832","10.5855197906494","10.9616003036499","","","","","","",
"Solomon Islands","SLB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93873977661133","6.86458015441895","5.52721977233887","","","",
"El Salvador","SLV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.36678981781006","8.35746002197266","8.3344898223877","","10.0022897720337","9.16234970092773","","7.92720985412598","7.94944000244141","7.89163017272949","8.58831977844238","","9.55951023101807","","10.0772304534912","10.7937698364258","11.4675197601318","11.7964200973511","",
"San Marino","SMR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3921499252319","16.96116065979","","","","","",
"Somalia","SOM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7924194335938","56.3939094543457","58.0667610168457","54.1572189331055","50.9526481628418","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8831996917725","9.74477005004883","10.0701847076416","","","","",
"South Sudan","SSD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64925003051758","","","","","6.37837982177734",
"Sub-Saharan Africa","SSF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8831996917725","9.74477005004883","10.0701847076416","","","","",
"Small states","SST","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3622198104858","12.0190448760986","11.6672401428223","11.8092002868652","13.5946397781372","","","15.4882402420044","14.3393797874451","18.8650999069214","18.4263601303101","","","","","",
"Sao Tome and Principe","STP","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2010097503662","16.6229801177979","11.3198299407959","","",
"Suriname","SUR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3957805633545","","10.0145702362061","10.5480098724365","10.5203104019165","11.0380401611328","12.5474004745483","11.5998401641846","14.3010902404785","14.9194803237915","15.1852798461914","15.1824598312378","18.2519207000732","19.5429496765137","18.4239406585693","18.3277893066406","19.4524402618408","19.4219703674316","","",
"Slovenia","SVN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6530208587646","27.4272994995117","","","","","","","","30.4008808135986","29.9925899505615","29.9258003234863","28.869649887085","","","",
"Sweden","SWE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3885898590088","21.3340702056885","21.7548198699951","20.6789302825928","22.2569103240967","21.8415908813477","23.5507202148438","23.601490020752","23.1251106262207","23.6899394989014","24.7980403900146","26.7724800109863","26.179759979248","25.7218799591064","26.6022701263428","22.6094207763672","22.4076900482178","","",
"Swaziland","SWZ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31624031066895","9.58281993865967","7.87326002120972","8.57662010192871","9.73554039001465","10.7484903335571","12.9973497390747","13.032600402832","","11.2055397033691","","14.6587896347046","16.2035903930664","","","18.7347202301025","","",
"Sint Maarten (Dutch part)","SXM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","8.61042022705078","","","","14.4602298736572","15.4128704071045","","","","","","","","8.68978977203369","","","","","",
"Syrian Arab Republic","SYR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.92623996734619","9.83794975280762","11.0941295623779","12.5225400924683","","13.1069803237915","","","","","17.5382499694824","","17.2098903656006","","","18.2676105499268","","","","",
"Turks and Caicos Islands","TCA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2450294494629","9.35501956939697","","","","","","5.54016017913818","6.18839979171753","","","","9.43255996704102","7.04722023010254","5.85536003112793","6.26588010787964","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1615495681763","12.3441600799561","15.6712799072266","17.2571697235107","15.996129989624","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.26455020904541","7.8970799446106","11.6717195510864","10.9558000564575","10.6256198883057","11.1570196151733","8.54288005828857","7.96600008010864","6.71354007720947","8.68624019622803","8.67634963989258","10.4918203353882","11.3533201217651","10.9393997192383","12.729640007019","13.4596900939941","14.4723100662231","17.4001407623291","",
"Thailand","THA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","14.2697200775146","12.6636600494385","","17.3993606567383","16.2662506103516","","","13.4834604263306","","","","18.9129600524902","22.0899105072021","18.2341499328613","32.1716918945313","27.2788200378418","23.1029205322266","","","",
"Tajikistan","TJK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.677300453186","11.6148595809937","10.6674003601074","10.0675649642944","","9.52866458892822","9.3632950782776","10.4252700805664","11.2053499221802","13.6752395629883","15.62672996521","14.106499671936","14.4049100875854","14.5400347709656","15.3361148834229","14.3814949989318","","",
"Timor-Leste","TLS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1990795135498","19.7599906921387","18.679859161377","24.875","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2962803840637","","","","","","","","","","","","","","",
"Tonga","TON","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.22959041595459","","","","10.7747602462769","9.09280967712402","9.66864967346191","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65084505081176","8.50776982307434","9.10976982116699","8.14072012901307","8.99740028381348","8.80532503128051","7.91129994392396","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8831996917725","9.74477005004883","10.0701847076416","","","","",
"Trinidad and Tobago","TTO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4167098999023","11.3622198104858","15.4537200927734","11.1893100738525","","","","8.57956981658936","10.3695802688599","15.1072196960449","","","","","","","",
"Tunisia","TUN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","14.1754999160767","13.9602499008179","14.4393997192383","13.9916200637817","18.3717403411865","19.1546802520752","18.7268600463867","","","17.2891998291016","","","","","","","","",
"Turkey","TUR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2443895339966","13.3391199111938","","","",
"Tuvalu","TUV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5244102478027","12.6224498748779","8.21418952941895","9.34422969818115","9.03141021728516","8.35278034210205","","","","","10.1456899642944","","",
"Uganda","UGA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4116497039795","","","","","","4.32595014572144","7.06979990005493","6.00322008132935","5.28773021697998","5.66574001312256","","",
"Ukraine","UKR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1010208129883","","","","","","","","","","","","","","28.1312999725342","32.3891487121582","32.3489608764648","27.0367393493652","","",
"Upper middle income","UMC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2096600532532","15.2593297958374","14.4049100875854","","","","","",
"Uruguay","URY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15225982666016","7.25878000259399","9.63024997711182","6.98281002044678","5.85303020477295","7.36590003967285","8.3443603515625","8.56513977050781","","","","","","","","","","",
"United States","USA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5400009155273","17.0349903106689","18.3458099365234","19.909200668335","20.2973403930664","20.3895092010498","20.7993602752686","19.6429004669189","20.9432392120361","21.1868000030518","21.7716197967529","21.7910900115967","22.0995903015137","20.892749786377","20.5643692016602","19.7840194702148","19.9227294921875","","",
"Uzbekistan","UZB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7315196990967","","21.6516609191895","","","19.7097492218018","","15.8432502746582","","20.3441009521484","","17.4701499938965","15.9366302490234","17.6897506713867","","17.5011405944824","18.3232402801514","17.1794204711914","",
"Venezuela, RB","VEN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02842044830322","9.06877994537354","","17.8903198242188","","","","","","0.0185199994593859","",
"British Virgin Islands","VGB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.08189964294434","","10.0861101150513","13.0068798065186","","","","","9.55136013031006","",
"Virgin Islands (U.S.)","VIR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.785400390625","19.0040397644043","19.3635501861572","17.3874397277832","20.6264095306396","20.9113807678223","","","",
